,industry,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12
CDW UW Equity,1,-0.726765789,-0.734363459,-0.73653489,-0.725947535,-0.725668055,-0.712499035,-0.694032423,-0.760316678,-0.785653141,-0.76414568,-0.766474093,-0.75026692,-0.731508223,-0.694548861,-0.709824994,-0.725068252,-0.727272464,-0.72031959,-0.704495415,-0.746351819,-0.762382047,-0.796271484,-0.843082301,-0.887943553,-0.86612357,-0.900957775,-0.895858456,-0.948954953,-0.939817706,-0.948280366,-1.012218338,-0.998823741,-0.969033847,-1.041146763,-1.024823709,-1.031570068,-1.007879535,-1.011852784,-1.00646103,-1.021473461,-1.043941347,-1.038499573,-1.029869457,-1.023659826,-1.009007756,-0.991626826,-1.017650046,-1.002417625,-1.051870254,-1.047971428,-1.03615541,-1.058020582,-1.036065246,-1.025857788,-1.058631446,-1.021462499,-1.030941684,-1.035402218,-1.050943095,-1.048540464,-1.055808579,-1.021865281,-0.888822989,-0.875502888,-0.888694561,-0.917592158,-0.857303573,-0.845769289,-0.824592578,-0.82230089,-0.858762743,-0.867816953
HPQ UN Equity,1,1.605773176,1.813871419,2.226010852,2.271512969,2.276011186,2.418034938,2.558859983,2.68631145,2.694641257,2.553519457,2.465651152,2.797008799,3.04906066,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673
TDY UN Equity,1,0.12045111,0.139232336,0.089265146,-0.046873146,0.014726579,-0.00216726,0.027991492,0.055313281,0.079108054,0.257960016,0.216069244,0.192237498,0.167750295,0.141686369,0.158165822,0.224215357,0.160874646,0.110955263,0.109078793,0.093303838,0.092210123,0.127638431,0.037159559,0.010668137,0.068870711,0.014349297,0.040873061,0.07379951,0.043006495,0.089246857,0.108267087,-0.017221292,-0.090799414,-0.068812849,-0.177557382,-0.141444838,-0.132982292,-0.156841427,-0.173390389,-0.172542828,-0.187769841,-0.220114647,-0.223827073,-0.323428347,-0.36059549,-0.314351183,-0.307548447,-0.287674063,-0.342951842,-0.346231188,-0.338457958,-0.348807112,-0.349378968,-0.388698039,-0.42622437,-0.491716145,-0.503680505,-0.508460133,-0.525498361,-0.510862975,-0.536825001,-0.551088465,-0.518955113,-0.534817134,-0.5441599,-0.509559023,-0.434882023,-0.431165034,-0.410531357,-0.399854205,-0.445759744,-0.446703992
IBM UN Equity,1,-0.986156566,-0.984616875,-0.979528927,-0.976973662,-1.00444495,-0.994835575,-0.990376174,-0.944430933,-0.929264824,-0.919985649,-0.898006219,-0.884192319,-0.8686769,-0.841955868,-0.86503918,-0.856055598,-0.85843357,-0.85473122,-0.829451854,-0.848019656,-0.851020754,-0.848523207,-0.877007862,-0.898732125,-0.894721994,-0.901190527,-0.879209944,-0.856814639,-0.7990011,-0.785727962,-0.804754511,-0.772780547,-0.753405233,-0.757480493,-0.74620827,-0.75172226,-0.856105095,-0.846896219,-0.839960129,-0.840764303,-0.797815996,-0.771415625,-0.770609519,-0.760183392,-0.75132313,-0.708853188,-0.633167779,-0.652541646,-0.785846451,-0.788254677,-0.780311599,-0.787724812,-0.757279347,-0.748130906,-0.761103182,-0.722232565,-0.729126486,-0.714463027,-0.689049806,-0.667792926,-0.614015336,-0.653802039,-0.594534794,-0.613588159,-0.607998242,-0.588163182,-0.558606819,-0.547091067,-0.526192261,-0.505855228,-0.474218583,-0.484596104
APH UN Equity,1,-0.652887308,-0.661693574,-0.685902425,-0.667123377,-0.670266049,-0.670001213,-0.665527868,-0.64677877,-0.632362675,-0.609577297,-0.627790377,-0.612289664,-0.583821382,-0.607925162,-0.627468386,-0.604452237,-0.59273788,-0.603337497,-0.560766887,-0.585121219,-0.619769845,-0.639898441,-0.664302381,-0.659134107,-0.664891339,-0.655345406,-0.663508747,-0.658141552,-0.668825799,-0.67163646,-0.675883239,-0.710147541,-0.707857769,-0.726520692,-0.733805811,-0.723373643,-0.762819526,-0.77540915,-0.769054642,-0.776507325,-0.778428238,-0.772568146,-0.798242059,-0.811965552,-0.797961788,-0.761953055,-0.773693593,-0.755921223,-0.766068816,-0.778885077,-0.777676225,-0.795724901,-0.743963364,-0.739284557,-0.760799066,-0.702207481,-0.719216301,-0.749153066,-0.757586286,-0.759461935,-0.736124698,-0.700879424,-0.647613837,-0.641827264,-0.664588119,-0.683360639,-0.646148937,-0.65745283,-0.638516175,-0.641597014,-0.672992187,-0.686684107
WU UN Equity,1,-0.767870576,-0.785683092,-0.804919078,-0.802332776,-0.843286178,-0.833549321,-0.827652547,-0.827218043,-0.806123492,-0.786100265,-0.783981093,-0.759031637,-0.74375876,-0.743791319,-0.74812267,-0.801438861,-0.792745643,-0.779141273,-0.748407623,-0.780370142,-0.78427684,-0.78159411,-0.80296785,-0.839856422,-1.01572181,-0.975929269,-0.966506593,-1.021872372,-1.000047179,-0.984289401,-1.059198535,-1.051885939,-1.014408577,-1.033867905,-1.022264284,-1.018819666,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-1.212278567,-1.241884025,-1.189236301,-1.200318225,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.956094075,-0.961008477,-1.006368645,-1.035597524
ACN UN Equity,1,-0.934266772,-0.926203647,-0.898592273,-0.907438358,-0.929018958,-0.935922253,-0.983747875,-0.962094283,-0.938956053,-0.944826114,-0.950970751,-0.941913359,-0.955637162,-0.920480785,-0.894989539,-0.908454241,-0.917719572,-0.895843551,-0.86621856,-0.879557089,-0.873371294,-0.918568882,-0.9435409,-0.965317141,-0.968401524,-0.963376848,-0.933215531,-0.923215713,-0.921516613,-0.908235947,-0.952741696,-0.953038913,-0.904943037,-0.939362958,-0.948399479,-0.955601215,-0.996620291,-1.00820139,-0.97043416,-0.991232904,-0.985007797,-0.974133069,-0.992403534,-0.975432391,-0.949399217,-0.96139153,-0.960187956,-0.858188873,-0.866916529,-0.853626215,-0.835858377,-0.860015222,-0.844456831,-0.835362765,-0.871379547,-0.851656547,-0.828165032,-0.814666516,-0.822225034,-0.814551799,-0.830240765,-0.815278372,-0.733794889,-0.721710823,-0.744530086,-0.753307472,-0.744778016,-0.745690617,-0.714397584,-0.707750872,-0.734886659,-0.737784422
PTC UW Equity,1,-0.513599715,-0.484027274,-0.493379343,-0.539729695,-0.595613133,-0.628816967,-0.638274691,-0.569960518,-0.539282188,-0.522567071,-0.555239548,-0.531865717,-0.538893644,-0.495973962,-0.503364171,-0.51910638,-0.552319181,-0.571871279,-0.574031819,-0.612468492,-0.650883306,-0.72257982,-0.748442275,-0.741098428,-0.798519227,-0.829541142,-0.815613157,-0.790474744,-0.796215316,-0.808961129,-0.842404707,-0.818510621,-0.804953336,-0.836399732,-0.862358254,-0.824055326,-0.899026719,-0.940107927,-0.96705314,-1.000193528,-1.00526762,-1.012363497,-1.064055903,-1.046318588,-1.047339028,-1.039392266,-1.016369522,-0.993086132,-0.875680205,-0.861626257,-0.851928594,-0.882408619,-0.829931153,-0.822603611,-0.832042458,-0.699988733,-0.693339568,-0.694682685,-0.738634815,-0.732437304,-0.761202606,-0.776529234,-0.661341757,-0.660129242,-0.684803916,-0.708701013,-0.685601594,-0.694005836,-0.673228023,-0.648147181,-0.697039697,-0.747217517
VRSN UW Equity,1,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673
CSCO UW Equity,1,0.149948482,0.162436138,0.164159911,0.187077455,0.160374424,0.191974312,0.198784073,0.190718235,0.200109273,0.114672038,0.163583666,0.152059386,0.182501311,0.150927147,0.124004615,0.136016441,0.206180288,0.147368485,0.10707314,0.118438545,0.106240696,0.103391397,0.154631318,0.25228276,0.293753647,0.225577617,0.161271463,0.190096025,0.242651029,0.324580587,0.317971454,0.316032944,0.26301927,0.23128715,0.168237005,0.104649952,-0.033723539,-0.328251247,-0.372597167,-0.393909278,-0.48147643,-0.442603767,-0.431447166,-0.504367553,-0.537293348,-0.564789454,-0.55291212,-0.574527201,-0.584243816,-0.626843174,-0.66197417,-0.696852861,-0.71307399,-0.717156031,-0.74590419,-0.704855103,-0.683151329,-0.665066502,-0.629380135,-0.609745635,-0.639520505,-0.601754585,-0.589497563,-0.605477171,-0.61034235,-0.605215819,-0.586244378,-0.526256765,-0.467748712,-0.450700937,-0.437699263,-0.473975681
INTC UW Equity,1,-0.097989489,0.005599074,0.08045956,0.038186869,-0.003572293,0.053413288,0.19076417,0.188341445,0.079607523,-0.03532287,-0.043490646,-0.095412768,-0.027295912,0.036051015,0.046478013,0.073059141,0.127178275,0.071587568,-0.010637105,-0.002528065,-0.054180955,-0.034183033,0.066497524,0.090620481,0.164861456,0.228929216,0.26453712,0.217105138,0.230802552,0.292595543,0.369406475,0.29359859,0.254318781,0.175108335,0.019624055,0.075256333,0.047566275,-0.032256795,-0.161234721,-0.186162298,-0.241543859,-0.209518933,-0.145371235,-0.056899063,0.009026242,-0.030944483,-0.105814466,-0.166095284,-0.124936149,-0.130919227,-0.188567068,-0.227206817,-0.053801469,-0.047900801,-0.086614731,-0.067425548,-0.121085612,-0.166057385,-0.229308589,-0.19964203,-0.2262651,-0.280971046,-0.339526228,-0.401517789,-0.39086648,-0.324285314,-0.236561837,-0.082701824,-0.115957599,-0.168197573,0.007401791,0.023844976
QRVO UW Equity,1,-0.64436513,-0.608325058,-0.621201271,0.795405809,0.676078209,0.543784964,0.692879784,1.320237695,1.319214777,1.594527664,1.285615321,1.102442581,1.568894373,1.59755805,1.269351674,1.352874976,1.374896405,1.036413246,0.890607941,1.05279293,1.115366172,1.094722074,1.248262441,1.39497581,1.239517815,1.00111508,0.954409597,0.861450811,0.793122623,0.816955128,0.951483627,0.832244221,0.759130025,0.805616293,0.652173518,1.019618881,1.042055907,0.625453988,0.631122212,0.806300784,0.54579639,0.510083959,0.493701648,0.507324545,0.646103615,0.590572921,0.734092013,0.746966309,0.753668915,0.709585578,0.586804631,0.436696522,0.54413745,0.663896639,0.509734102,0.412064264,0.382348334,0.308146259,-0.020226108,-0.101567538,-0.0962617,-0.026082391,-0.144663657,-0.156745376,-0.234412021,-0.231749842,-0.258243533,-0.322679093,-0.293971866,-0.322406267,-0.334417481,-0.372922529
MSFT UW Equity,1,-0.407339123,-0.331616852,-0.311569485,-0.340960686,-0.425869097,-0.402021851,-0.519408489,-0.523307192,-0.521838993,-0.594212951,-0.649657529,-0.663303921,-0.684178808,-0.658090664,-0.642974609,-0.649244102,-0.620192828,-0.607234587,-0.560873392,-0.600197964,-0.604355471,-0.652785083,-0.671581001,-0.683164361,-0.698612156,-0.689629838,-0.682584885,-0.693246851,-0.70520763,-0.703012921,-0.723275641,-0.728795094,-0.71528603,-0.747762531,-0.779278649,-0.782613349,-0.895554404,-0.921664002,-0.917026734,-0.950079057,-0.952767681,-0.942354813,-0.949279099,-0.95270593,-0.942912485,-0.952595035,-0.949889363,-0.938983522,-0.935760554,-0.906662675,-0.912016112,-0.916793147,-0.91151084,-0.912822265,-0.920870532,-0.893940728,-0.892300141,-0.885453455,-0.898577886,-0.901577693,-0.920104734,-0.925250594,-0.835914999,-0.821998471,-0.839397195,-0.858754707,-0.831365586,-0.82702148,-0.804269479,-0.80404592,-0.827673396,-0.841853452
GPN UN Equity,1,-0.719116755,-0.741742443,-0.772647286,-0.806385869,-0.841049622,-0.877009683,-0.917484419,-0.920475364,-0.909614839,-0.934968447,-0.957282314,-0.92303584,-0.910686674,-0.87984033,-0.867521775,-0.916046172,-0.920075358,-0.467465468,-0.464699427,-0.449726424,-0.463134231,-0.486120845,-0.435167158,-0.398749021,-0.473263688,-0.466398894,-0.463633097,-0.446421625,-0.523664953,-0.527713264,-0.541216543,-0.568210611,-0.547828337,-0.438404001,-0.456291154,-0.415957329,-0.412471371,-0.478146876,-0.512243287,-0.483295956,-0.494586713,-0.488371241,-0.512490251,-0.525958444,-0.557115488,-0.525452061,-0.481032509,-0.477865803,-0.535113269,-0.557407645,-0.610258579,-0.637056591,-0.67280785,-0.699382603,-0.723653991,-0.70352297,-0.686206079,0.617654063,0.54239847,0.534816039,0.403231559,0.305576652,0.13905775,0.194031792,0.083701863,0.187578751,0.200905296,0.233923961,0.207294721,0.233824255,0.271748737,0.277657507
NVDA UW Equity,1,0.116501206,0.095631326,0.033168235,0.069490321,0.158447676,0.15863883,0.198154437,-0.079354549,-0.172216772,-0.293554585,-0.343385374,-0.423478094,-0.40093571,-0.381654714,-0.438855853,-0.487688255,-0.59601528,-0.668009256,-0.70544646,-0.747383273,-0.780777213,-0.838895914,-0.873393747,-0.953362242,-0.993365239,-0.997557082,-0.957708514,-0.95438425,-1.000261668,-1.042553827,-1.100093741,-1.107504078,-1.085503358,-1.138436297,-1.137656667,-1.125371534,-1.182511428,-1.16976735,-1.15687914,-1.179535169,-1.175648794,-1.156809415,-1.157227042,-1.132264469,-1.116771111,-1.111198076,-1.020090497,-0.93779877,-0.964878131,-0.944393867,-0.954820638,-0.98062524,-0.905950228,-0.871974651,-0.924262506,-0.870124825,-0.896785079,-0.914746531,-0.92127622,-0.931048248,-0.959455795,-0.948852483,-0.861792091,-0.852794862,-0.875941162,-0.907146229,-0.881957498,-0.887047259,-0.873789682,-0.88142796,-0.905591273,-0.922901917
CTSH UW Equity,1,-0.448985288,-0.501917784,-0.531212174,-0.476089078,-0.505565909,-0.509103773,-0.480272007,-0.538181909,-0.530771943,-0.529580236,-0.520524718,-0.465534583,-0.477272761,-0.436797498,-0.404459871,-0.381221595,-0.392394013,-0.367009704,-0.305220023,-0.290715613,-0.241748196,-0.146197195,-0.191091145,-0.180379399,-0.120673022,-0.09952624,-0.141584892,-0.227547859,-0.315162095,-0.334242805,-0.316815742,-0.347949664,-0.35026874,-0.335980484,-0.317684288,-0.263579038,-0.337583327,-0.425824002,-0.462160061,-0.452864474,-0.390688485,-0.389432379,-0.452153808,-0.374589824,-0.359053256,-0.352986446,-0.321324782,-0.329990531,-0.29373714,-0.321372191,-0.307495386,-0.328641551,-0.167880577,-0.194028864,-0.247248429,-0.234949592,-0.208963433,-0.17917736,-0.183255507,-0.147165818,-0.114221793,-0.221557689,-0.248231638,-0.26770708,-0.257962192,-0.190169765,-0.246583652,-0.295959298,-0.302623458,-0.328925821,-0.315477918,-0.316776728
STX UW Equity,1,-0.637354933,-0.595982677,-0.5322371,-0.61504379,-0.630452323,-0.5876278,-0.587206796,-0.623299037,-0.600201509,-0.742440256,-0.653630925,-0.644687021,-0.639867418,-0.629747529,-0.656764114,-0.595352195,-0.32796801,-0.440972582,-0.580502691,-0.647360588,-0.722528685,-0.779874552,-0.808948086,-0.836034209,-0.841633661,-0.912588098,-0.894812028,-0.884239351,-0.825871642,-0.799383926,-0.855791742,-0.772015757,-0.756631507,-0.857396903,-0.887208887,-0.919149752,-1.065225231,-1.082628682,-1.101285997,-1.073813043,-1.045941559,-1.020077631,-0.955537117,-0.919037936,-0.847341443,-0.777909408,-0.784963861,-0.739498074,-0.746956945,-0.769604192,-0.77064502,-0.829855104,-0.794764518,-0.770984944,-0.671540399,-0.657835224,-0.723820995,-0.804609168,-0.83013387,-0.82074515,-0.825719755,-0.76752407,-0.725046095,-0.723806934,-0.719504498,-0.719305559,-0.672903689,-0.640698108,-0.645125239,-0.658891196,-0.690617754,-0.738001221
DXC UN Equity,1,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.892010438,-0.933066689,-0.937852948,-0.898695895,1.140489839,0.973867957,0.903808276,0.858084373,0.730315217,0.820048793,0.88083701,0.801392391,0.700489995,0.784636193,0.844753729,0.934370686,0.574742583,0.54365207,0.446937263,0.48374037,1.083186757,1.147733235,1.011486039,0.916453173,0.9277398,1.038352004,1.253254256,1.494731758,1.294158228,2.193888857,2.952466024,2.655004867,2.075592717,1.855565989,2.136699046,2.506430192,3.289212753,1.402848434,1.393769817,1.733797334,1.452924825,1.164778249,1.182960681,1.064940581,1.114840477,1.067656122
BR UN Equity,1,-0.657864178,-0.702430681,-0.71546034,-0.757304788,-0.762695816,-0.751764347,-0.776892904,-0.779773655,-0.783442909,-0.801538931,-0.785304353,-0.758451201,-0.770887353,-0.77441562,-0.77294045,-0.794890452,-0.816200863,-0.813543834,-0.758890028,-0.77696168,-0.795037315,-0.806292256,-0.807916332,-0.81955375,-0.865331985,-0.864425666,-0.851065043,-0.872948564,-0.883977561,-0.890376874,-0.898818076,-0.898430531,-0.888829933,-0.917446331,-0.933766236,-0.938219907,-0.963600218,-0.987904275,-1.010921757,-1.029340241,-1.030649099,-1.014072536,-1.042411757,-1.060613442,-1.048111861,-1.007441333,-0.965029002,-0.937771398,-0.995963324,-0.959265688,-0.940152975,-0.92821519,-0.935585124,-0.945614149,-0.997752039,-0.958192021,-0.955013609,-0.945659279,-0.936815176,-0.930645257,-0.959591222,-0.917939711,-0.824682206,-0.802893484,-0.825028275,-0.842754827,-0.798138562,-0.799175719,-0.775872932,-0.780054675,-0.808297895,-0.821622683
FFIV UW Equity,1,-0.735096605,-0.684537691,-0.680881065,-0.695504486,-0.743321311,-0.741754383,-0.756452296,-0.773120875,-0.742614117,-0.725056258,-0.65945602,-0.622378853,-0.651990341,-0.626045552,-0.645241566,-0.652466302,-0.678655897,-0.717644321,-0.700595531,-0.729373136,-0.725399574,-0.761146946,-0.838926754,-0.849117863,-0.847799799,-0.827535284,-0.828009579,-0.80312411,-0.756417422,-0.744394983,-0.755898412,-0.712742767,-0.684577673,-0.680902822,-0.692901394,-0.728948903,-0.763932764,-0.809032204,-0.814546086,-0.860667226,-0.90849608,-0.897831673,-0.884334225,-0.889090721,-0.896170022,-0.873999808,-0.887640826,-0.861003973,-0.827510365,-0.799930968,-0.748978746,-0.744408938,-0.667821787,-0.644893391,-0.62182308,-0.555708962,-0.564470802,-0.527338193,-0.543792083,-0.500672457,-0.416417341,-0.37920327,-0.440512573,-0.478103002,-0.525150808,-0.480604056,-0.452004191,-0.395319871,-0.326618866,-0.334096333,-0.41110187,-0.444920333
AKAM UW Equity,1,-0.309501796,-0.366518144,-0.431333012,-0.438661727,-0.483668067,-0.44612643,-0.455113665,-0.467263734,-0.496941217,-0.447397016,-0.288194316,-0.200897821,-0.137744118,-0.199809942,-0.23110782,-0.14797663,-0.130753203,-0.173771317,-0.175960119,-0.087652777,-0.094969982,-0.219269697,-0.330301383,-0.287026449,-0.291208883,-0.197462391,-0.161242827,-0.088282259,0.156056975,0.200022186,0.176764458,0.279489004,0.252552444,0.165041595,0.088963306,-0.01881627,-0.075864131,-0.130190774,-0.238628093,-0.260199132,-0.308299341,-0.335748532,-0.295184672,-0.226647456,-0.228384727,-0.223858732,-0.300923901,-0.298251769,-0.256344938,-0.281166226,-0.313574486,-0.335949039,-0.374153436,-0.373201943,-0.384007162,-0.454904499,-0.44697081,-0.436379898,-0.381732943,-0.346476412,-0.398367311,-0.432773244,-0.523012255,-0.557657796,-0.539358167,-0.512068253,-0.521380146,-0.491123622,-0.481117092,-0.44707677,-0.372944609,-0.365671308
TXN UW Equity,1,-0.619077508,-0.638205812,-0.646834787,-0.630167783,-0.621020728,-0.605232501,-0.59610046,-0.582511339,-0.589260807,-0.645681922,-0.680787077,-0.672812379,-0.660286971,-0.655610862,-0.660842074,-0.679263415,-0.680994914,-0.698498965,-0.697520767,-0.735677083,-0.740832599,-0.766180431,-0.785895388,-0.794101162,-0.810313638,-0.800212399,-0.811882983,-0.812833381,-0.800344646,-0.784696073,-0.818714007,-0.821661127,-0.816024437,-0.869007068,-0.879422623,-0.891647246,-0.979592453,-0.96717427,-0.965346829,-0.967472699,-0.979615638,-0.972423124,-0.976083092,-0.960897478,-0.922024059,-0.925956361,-0.91762869,-0.912977701,-0.997600153,-0.982921348,-0.968311368,-0.994267029,-0.961398659,-0.954046654,-0.994432989,-0.968188474,-0.976632357,-0.960155601,-0.94160253,-0.947070457,-0.96820372,-0.943418989,-0.845544745,-0.846398044,-0.857345658,-0.88759379,-0.857125904,-0.855625301,-0.838066834,-0.839064187,-0.874117343,-0.896652534
WDC UW Equity,1,0.027201997,0.062993318,0.15385019,0.21773928,0.231353613,0.317464094,0.522652198,0.396720404,0.393306515,0.456463225,0.842227671,0.845005081,1.143815178,1.381022486,1.406330944,1.727770144,2.039790171,1.513925333,1.213793157,1.571430019,1.163720125,0.952740186,0.942381914,0.792957772,0.651768902,0.605135328,0.596091326,0.439937894,0.362743892,0.362802213,0.355121602,0.457332955,0.406159782,0.567214984,0.524757639,0.759185558,0.574122298,0.486782109,0.23724712,0.348466179,0.477980756,0.52251026,0.701105487,1.092559272,1.3704725,1.469748461,1.814612344,2.044234789,1.970663517,1.504103011,1.429266169,1.094962675,1.374586701,1.701576095,0.925993673,0.718074229,0.579531291,0.54602461,0.886438607,0.751933705,0.35600213,0.342735157,0.394105251,0.409138202,0.505686634,0.634677792,0.642858332,0.990073446,0.917412285,0.866746275,0.939941527,0.717340289
ADP UW Equity,1,-0.790169526,-0.792499946,-0.785723792,-0.796194557,-0.81531087,-0.801359612,-0.851802767,-0.834116908,-0.832079562,-0.862719961,-0.86270473,-0.846822539,-0.884744433,-0.872996981,-0.873333922,-0.853547814,-0.846928699,-0.840995004,-0.843309632,-0.839657132,-0.848064823,-0.895330939,-0.936573812,-0.974485311,-1.036613452,-1.010796664,-1.008793229,-0.987803303,-0.960803449,-0.956536218,-1.017455018,-1.018930751,-0.986309816,-1.034733776,-1.01753007,-1.033519212,-1.065997623,-1.063939811,-1.049409141,-1.082599243,-1.09368707,-1.085105504,-1.046484678,-1.044931561,-1.037045667,-1.060107245,-1.063774178,-1.033174062,-1.051364364,-1.042894647,-1.02825545,-1.01064074,-0.987299551,-0.982455801,-0.996121566,-0.967200943,-0.960358389,-0.958623327,-0.964506637,-0.959243048,-0.976235885,-0.957269476,-0.844879996,-0.816450357,-0.822259396,-0.842267425,-0.79442152,-0.772249105,-0.751236321,-0.769664323,-0.819813027,-0.835081985
JNPR UN Equity,1,0.593514933,0.534858369,0.548316885,0.426614992,0.250527394,0.252117465,0.195954838,0.10964971,0.137244164,0.009501075,0.006991876,0.042635694,0.10350716,0.206635718,0.219552231,0.349409089,0.436219019,0.433246911,0.463589313,0.503314067,0.501103401,0.45607451,0.396932442,0.360667083,0.499468061,0.537685933,0.526598272,0.510601204,0.399487732,0.492582291,0.512940781,0.556233729,0.564242805,0.736433825,0.767928985,0.650202547,0.594931369,0.681042016,0.697788938,0.676152507,0.525602074,0.484205587,0.488019772,0.529039602,0.460578164,0.453666916,0.41377156,0.350557612,0.419843834,0.568263496,0.577447861,0.491965126,0.524686986,0.486112749,0.448783782,0.507148186,0.598406157,0.594082043,0.563327114,0.688338477,0.707877099,0.689870385,0.334703409,0.15594602,0.175425763,0.304167726,0.275312331,0.269502034,0.359568489,0.462918855,0.658148308,0.739425544
IT UN Equity,1,-1.190624377,-1.186237929,-1.180112052,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-0.299207673,-1.300954798,-1.336436445,-1.329547823,-1.310386871,-1.297792342,-1.283013886,-1.271201309,-1.060867892,-1.037386825,-1.011207899,-1.038290822,-1.014110017,-1.023604731,-1.035280553,-1.009757848,-0.998570287,-1.026341874,-1.047696873,-1.035822229,-1.069992701,-1.067035931,-1.068229207,-1.07804328,-1.075229513,-1.046519329,-1.081530864,-1.065827576,-1.049861309,-1.059350829,-1.031864427,-1.023808982,-1.032114511,-0.944863885,-0.959295841,-0.975892785,-0.996204683,-0.983335154,-0.995320315,-0.95836004,-0.824022733,-0.811360193,-0.834977741,-0.852595812,-0.798255411,-0.797789358,-0.77891814,-0.767553721,-0.826307058,-0.843659902
CRM UN Equity,1,-0.902236184,-0.910024987,-0.931101609,-0.934066484,-0.953887865,-0.955344553,-0.986157557,-0.93838607,-0.937371716,-0.946591451,-0.943613756,-0.927013314,-0.927654036,-0.849009199,-0.877222397,-0.887345818,-0.872818295,-0.873923956,-0.85062896,-0.830825242,-0.811948542,-0.844287584,-0.83156851,-0.80123507,-0.849285234,-0.828064247,-0.823934502,-0.840685898,-0.827018909,-0.812123159,-0.856018429,-0.837890038,-0.82808904,-0.860362197,-0.870076516,-0.85677266,-0.901540494,-0.85410829,-0.889581299,-0.915458747,-0.903500554,-0.908155618,-0.940153404,-0.859034664,-0.865741102,-0.869981034,-0.798742743,-0.821254488,-0.877579498,-0.849833959,-0.83237224,-0.825207953,-0.787545505,-0.76431463,-0.790712252,-0.784590517,-0.789560885,-0.774800189,-0.437460049,-0.418025166,-0.510735936,-0.529814295,-0.527478914,-0.514733656,-0.549008959,-0.533642095,-0.550687544,-0.539852768,-0.591703144,-0.597302253,-0.570526402,-0.49440687
