,industry,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12
V UN Equity,1,-1.047719052,-1.055393547,-1.019704778,-1.074348963,-1.109980426,-1.092784632,-1.0609873,-1.047807765,-1.03686975,-0.962555674,-0.949129921,-0.910432963,-0.822185917,-0.806016808,-0.799553113,-0.862513899,-0.852110759,-0.856817868,-0.963510908,-0.969292978,-0.993182373,-1.000773519,-0.997886261,-0.961757428,-0.901793994,-0.904894677,-0.908575758,-0.999966584,-0.97896326,-0.967816534,-0.709579549,-0.754503387,-0.754022714,-0.753859395,-0.755037477,-0.744116424,-0.751450282,-0.767977875,-0.752021399,-0.611807708,-0.655865402,-0.650547223,-0.701488593,-0.712295737,-0.719934302,-0.701227163,-0.692922659,-0.69724129,-0.728176074,-0.711406075,-0.738042787,-0.786507193,-0.8095651,-0.81093258,-0.836728247,-0.826641538,-0.815530486,-0.778043289,-0.789094806,-0.782383902,-0.797850843,-0.790689516,-0.703677593,-0.679907556,-0.710414058,-0.736258205,-0.759484754,-0.768325796,-0.758500975,-0.785637563,-0.823314363,-0.865219618
LRCX UW Equity,1,-0.390764137,-0.393002362,-0.352409086,-0.405808088,-0.484300682,-0.529767356,-0.428974918,-0.356185901,-0.301923057,0.07732243,-0.055814179,-0.075409519,0.109244455,0.124402738,0.086315458,0.036844759,0.114341272,0.03732676,0.077556681,0.036220141,0.026490887,-0.037571116,-0.052938472,-0.009552418,-0.025921206,-0.064243024,-0.071580867,-0.062565702,-0.215279806,-0.145057784,-0.003979361,-0.024711599,-0.062478432,-0.0606358,-0.137804218,0.023028029,-0.229272596,-0.171043894,-0.283215168,0.083846968,0.062837159,0.22997644,0.218398837,0.224774978,0.434739664,0.372045999,0.300307428,0.408065252,0.568983441,0.32495895,0.342516258,0.1942028,0.174822647,0.27534368,0.283918056,0.148903499,0.00341742,-0.172345316,-0.2525123,-0.281199605,-0.4342745,-0.484860581,-0.471851132,-0.535376449,-0.519258403,-0.575860946,-0.658931742,-0.675149429,-0.598987871,-0.599616496,-0.682370954,-0.761568627
CDAY UN Equity,1,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-1.36946187,-1.364754411,-1.360059534,-1.324036327,-1.240511777,-1.206276141,-1.217114359,-1.177099869,-1.222404391,-1.218136293,-1.234294494,-1.19581298,-0.982966706,-0.901029453,-0.938968368,-1.003405569,-1.029038915,-1.038225161,-1.012404869,-1.008221398,-1.071228791,-1.147041097
ADI UW Equity,1,-0.648124753,-0.659242176,-0.671450988,-0.730832021,-0.655625999,-0.68916958,-0.618507098,-0.576817312,-0.59233378,-0.644915776,-0.67209256,-0.624792329,-0.620122378,-0.57808536,-0.616724936,-0.64041824,-0.624646958,-0.621660306,-0.627588013,-0.616475229,-0.611091769,-0.6489434,-0.480676303,-0.503859728,-0.491552447,-0.476167101,-0.504328934,-0.482276656,-0.365962832,-0.345262547,-0.405478696,-0.779416118,-0.802623494,-0.846115005,-0.764708922,-0.723952299,-0.753715344,-0.721697633,-0.745689433,-0.771733218,-0.711187925,-0.724208454,-0.747914923,-0.296930537,-0.176727821,-0.15226889,-0.215860669,-0.274822433,-0.347678334,-0.4392809,-0.458944835,-0.476358731,-0.453526162,-0.447280568,-0.508327929,-0.503314663,-0.505277592,-0.487657253,-0.505718182,-0.518883995,-0.526545171,-0.526378723,-0.514234203,-0.520301369,-0.587809746,-0.624459483,-0.624563989,-0.611761336,-0.59617111,-0.600351123,-0.64552843,-0.689368542
PAYX UW Equity,1,-0.645817551,-0.649560089,-0.669087846,-0.655552397,-0.670853094,-0.618157913,-0.608512225,-0.601001735,-0.604309803,-0.679123342,-0.690797024,-0.674504668,-0.679543898,-0.695152458,-0.649077537,-0.644927923,-0.63605413,-0.649656087,-0.686487704,-0.665095302,-0.659368999,-0.662077212,-0.657202871,-0.708991244,-0.700392792,-0.642213246,-0.671979222,-0.669070564,-0.63357584,-0.659575332,-0.645776557,-0.623244512,-0.601011426,-0.683899039,-0.676662638,-0.659340178,-0.635226259,-0.616076036,-0.500956249,-0.490572603,-0.521725965,-0.490454243,-0.5588007,-0.57049521,-0.631603947,-0.635148875,-0.62612299,-0.617965213,-0.684045629,-0.697889957,-0.684145175,-0.694207787,-0.739096259,-0.739006094,-0.716212897,-0.699586838,-0.673780193,-0.687644912,-0.680551314,-0.642619921,-0.66165788,-0.656202884,-0.590112493,-0.556843757,-0.551165222,-0.538016096,-0.534888812,-0.52819414,-0.573148825,-0.584535079,-0.632744812,-0.67815149
PYPL UW Equity,1,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.598040654,-0.591152628,-0.54729751,-0.538276186,-0.563650429,-0.545522612,-0.526251453,-0.595524364,-0.626016389,-0.558064617,-0.551961192,-0.491094171,-0.469501545,-0.447787906,-0.496879223,-0.513846553,-0.487759322,-0.409632818,-0.381110072,-0.351357381,-0.377940093,-0.426655378,-0.537146536,-0.575138933,-0.591179934,-0.637425271,-0.662756771,-0.689752413,-0.746607813,-0.732520813,-0.988329737,-0.969223424,-0.985401111,-1.220972639,-1.211272754,-1.220135975,-1.398181467,-1.397564202,-1.362092351,-0.728634319,-0.738994124,-0.762443039,-0.676366348,-0.656935723,-0.678762108,-0.540725294,-0.58657164,-0.584270242,-0.465083543,-0.410668998,-0.405614956,-0.771894747,-0.775476546,-0.775954351,-0.83406603,-0.831549217,-0.739827833,-0.697974823,-0.768769276,-0.821720753,-0.833484054,-0.862123368,-0.832996145,-0.824470201,-0.850916799,-0.931606705
QCOM UW Equity,1,-0.310835124,-0.240062633,-0.302447346,-0.589450269,-0.612611672,-0.586879015,-0.607162657,-0.569940761,-0.510144146,-0.544741446,-0.415761362,-0.335988974,-0.279331529,-0.288946466,-0.259080656,-0.009515774,-0.059389263,-0.075838082,-0.145170851,-0.238406786,-0.23641575,-0.269340157,-0.24757845,-0.2339824,-0.284619393,-0.10220933,-0.137413653,-0.070454032,-0.105662735,-0.220410774,-0.432712617,-0.391841803,-0.321618943,-0.298132378,-0.505428143,-0.466309288,-0.453303289,-0.45318883,-0.367890051,-0.335449811,-0.376680355,-0.317006478,-0.068622988,-0.20836014,-0.352915991,-0.79567454,-0.690955795,-0.750495441,-0.980918347,-0.912434244,-0.927810474,-0.94226788,-1.005703402,-0.919283786,-0.400820208,-0.402970691,-0.409507666,-0.206049207,-0.291186612,-0.243691422,-0.18529563,-0.169963127,-0.248441697,-0.267553692,-0.270160249,-0.339798659,-0.587006699,-0.665747587,-0.65575745,-0.639093109,-0.702819766,-0.713847975
TRMB UW Equity,1,-0.464167361,-0.472122904,-0.427774845,-0.349695396,-0.3260925,-0.261371884,-0.382378613,-0.204049375,-0.112866279,-0.206255224,-0.431483147,-0.418852578,-0.423614307,-0.507480173,-0.576843251,-0.565877911,-0.51707145,-0.581728152,-0.561882625,-0.615473264,-0.611178692,-0.658613545,-0.614659388,-0.648716747,-0.49819258,-0.489386634,-0.497234075,-0.558503344,-0.641448902,-0.635622801,-0.536662738,-0.550539281,-0.580325162,-0.663213096,-0.645917537,-0.622487926,-0.722429949,-0.670415416,-0.608347539,-0.642288294,-0.608947543,-0.565142964,-0.540031334,-0.66833638,-0.702553165,-0.615704202,-0.557322767,-0.540128637,-0.618768909,-0.651262457,-0.642188373,-0.54101755,-0.569505074,-0.585913367,-0.608373135,-0.491946608,-0.484287378,-0.473466114,-0.479219367,-0.472702908,-0.48879895,-0.512621854,-0.420699166,-0.426280388,-0.473798333,-0.52198487,-0.566042635,-0.621581397,-0.612315283,-0.56733371,-0.626577888,-0.690666121
NLOK UW Equity,1,-0.281148861,-0.243908058,-0.155433541,-0.114064273,-0.152975665,-0.106378413,-0.086368662,-0.0221123,0.017584055,-0.048236031,-0.000843313,-0.051310746,-0.349486702,-0.328870456,-0.182507494,-0.419932964,-0.356024368,-0.470675916,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.669676079,-0.737264498,-0.715729543,-0.778333265,-0.674780424,-0.539805884,-0.491748405,-0.291306109,-0.285520205,-0.282150927,-0.43587925,-0.27734203,-0.076354556,0.009585617,0.140558713,0.07977533,0.092193674,-0.078166046,-0.090851633,0.016163022,-0.091083778,-0.067694816,0.180892433,0.380287202,0.459019721,0.197795891,0.16109541,0.142705488,0.083706889,0.068896927,0.025011931,-0.03113018,0.417834121,0.02683331,-0.050011615,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646
KEYS UN Equity,1,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,0.13592278,0.086214166,-0.055680946,-0.060285665,-0.327498624,-0.246141124,-0.158024283,-0.102618946,-0.183169269,-0.158409242,-0.033689535,-0.150495889,-0.097536007,-0.292919265,-0.336663081,-0.405810219,-0.320086841,-0.314535653,-0.317275123,-0.284814794,-0.27660074,-0.280243854,-0.507488732,-0.479203816,-0.563128755,-0.538892429,-0.510157877,-0.582662061,-0.824837757,-0.777415426,-0.796590012,-0.691604256,-0.777500583,-0.825955252,-0.709912621,-0.775871159,-0.812785643,-0.895698395,-0.910055358,-0.915016166,-0.607062373,-0.665391588,-0.795527425,-0.776897172,-0.804061986,-0.809173974,-0.652978816,-0.655013487,-0.679798534,-0.494852636,-0.54480768,-0.550279544,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.278806646,-0.525587209,-0.5659211,-0.620777475
